date,AR_Physical Risk_negative,AR_Physical Risk_neutral,AR_Physical Risk_positive,AR_Transition Risk_negative,AR_Transition Risk_neutral,AR_Transition Risk_positive,AU_Physical Risk_negative,AU_Physical Risk_neutral,AU_Physical Risk_positive,AU_Transition Risk_negative,AU_Transition Risk_neutral,AU_Transition Risk_positive,BR_Physical Risk_negative,BR_Physical Risk_neutral,BR_Physical Risk_positive,BR_Transition Risk_negative,BR_Transition Risk_neutral,BR_Transition Risk_positive,CA_Physical Risk_negative,CA_Physical Risk_neutral,CA_Physical Risk_positive,CA_Transition Risk_negative,CA_Transition Risk_neutral,CA_Transition Risk_positive,CH_Physical Risk_negative,CH_Physical Risk_neutral,CH_Physical Risk_positive,CH_Transition Risk_negative,CH_Transition Risk_neutral,CH_Transition Risk_positive,CL_Physical Risk_negative,CL_Physical Risk_neutral,CL_Physical Risk_positive,CL_Transition Risk_negative,CL_Transition Risk_neutral,CL_Transition Risk_positive,CN_Physical Risk_negative,CN_Physical Risk_neutral,CN_Physical Risk_positive,CN_Transition Risk_negative,CN_Transition Risk_neutral,CN_Transition Risk_positive,CO_Physical Risk_negative,CO_Physical Risk_neutral,CO_Physical Risk_positive,CO_Transition Risk_negative,CO_Transition Risk_neutral,CO_Transition Risk_positive,DE_Physical Risk_negative,DE_Physical Risk_neutral,DE_Physical Risk_positive,DE_Transition Risk_negative,DE_Transition Risk_neutral,DE_Transition Risk_positive,ES_Physical Risk_negative,ES_Physical Risk_neutral,ES_Physical Risk_positive,ES_Transition Risk_negative,ES_Transition Risk_neutral,ES_Transition Risk_positive,FR_Physical Risk_negative,FR_Physical Risk_neutral,FR_Physical Risk_positive,FR_Transition Risk_negative,FR_Transition Risk_neutral,FR_Transition Risk_positive,HK_Physical Risk_negative,HK_Physical Risk_neutral,HK_Physical Risk_positive,HK_Transition Risk_negative,HK_Transition Risk_neutral,HK_Transition Risk_positive,IN_Physical Risk_negative,IN_Physical Risk_neutral,IN_Physical Risk_positive,IN_Transition Risk_negative,IN_Transition Risk_neutral,IN_Transition Risk_positive,IT_Physical Risk_negative,IT_Physical Risk_neutral,IT_Physical Risk_positive,IT_Transition Risk_negative,IT_Transition Risk_neutral,IT_Transition Risk_positive,JP_Physical Risk_negative,JP_Physical Risk_neutral,JP_Physical Risk_positive,JP_Transition Risk_negative,JP_Transition Risk_neutral,JP_Transition Risk_positive,KR_Physical Risk_negative,KR_Physical Risk_neutral,KR_Physical Risk_positive,KR_Transition Risk_negative,KR_Transition Risk_neutral,KR_Transition Risk_positive,MX_Physical Risk_negative,MX_Physical Risk_neutral,MX_Physical Risk_positive,MX_Transition Risk_negative,MX_Transition Risk_neutral,MX_Transition Risk_positive,NO_Physical Risk_negative,NO_Physical Risk_neutral,NO_Physical Risk_positive,NO_Transition Risk_negative,NO_Transition Risk_neutral,NO_Transition Risk_positive,NZ_Physical Risk_negative,NZ_Physical Risk_neutral,NZ_Physical Risk_positive,NZ_Transition Risk_negative,NZ_Transition Risk_neutral,NZ_Transition Risk_positive,PT_Physical Risk_negative,PT_Physical Risk_neutral,PT_Physical Risk_positive,PT_Transition Risk_negative,PT_Transition Risk_neutral,PT_Transition Risk_positive,SA_Physical Risk_negative,SA_Physical Risk_neutral,SA_Physical Risk_positive,SA_Transition Risk_negative,SA_Transition Risk_neutral,SA_Transition Risk_positive,SE_Physical Risk_negative,SE_Physical Risk_neutral,SE_Physical Risk_positive,SE_Transition Risk_negative,SE_Transition Risk_neutral,SE_Transition Risk_positive,UK_Physical Risk_negative,UK_Physical Risk_neutral,UK_Physical Risk_positive,UK_Transition Risk_negative,UK_Transition Risk_neutral,UK_Transition Risk_positive,US_Physical Risk_negative,US_Physical Risk_neutral,US_Physical Risk_positive,US_Transition Risk_negative,US_Transition Risk_neutral,US_Transition Risk_positive,ZA_Physical Risk_negative,ZA_Physical Risk_neutral,ZA_Physical Risk_positive,ZA_Transition Risk_negative,ZA_Transition Risk_neutral,ZA_Transition Risk_positive
2018-05-02,0.188,0.25,0.0,0.375,0.188,0.0,0.286,0.0,0.0,0.286,0.429,0.0,0.2,0.3,0.2,0.1,0.2,0.0,0.444,0.389,0.056,0.111,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.529,0.471,0.0,0.375,0.25,0.0,0.25,0.125,0.0,0.105,0.211,0.105,0.211,0.263,0.105,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.417,0.0,0.083,0.0,0.167,0.375,0.0,0.0,0.125,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.267,0.467,0.067,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.667,0.125,0.0,0.083,0.125,0.0,0.083,0.25,0.083,0.083,0.5,0.0,0.375,0.125,0.125,0.375,0.0,0.0,0.333,0.111,0.0,0.444,0.111,0.0,0.333,0.222,0.185,0.074,0.111,0.074,0.571,0.143,0.0,0.143,0.143,0.0
2018-05-15,0.5,0.25,0.0,0.0,0.083,0.167,0.333,0.0,0.222,0.333,0.111,0.0,0.1,0.1,0.0,0.3,0.4,0.1,0.55,0.3,0.0,0.05,0.05,0.05,0.0,0.0,0.25,0.5,0.0,0.25,0.105,0.474,0.0,0.211,0.053,0.158,0.5,0.0,0.0,0.0,0.5,0.0,0.48,0.44,0.0,0.04,0.0,0.04,0.071,0.071,0.0,0.286,0.429,0.143,0.0,0.2,0.0,0.3,0.5,0.0,0.318,0.091,0.045,0.273,0.182,0.091,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.429,0.0,0.0,0.143,0.143,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.143,0.286,0.0,0.5,0.333,0.0,0.0,0.0,0.167,0.344,0.219,0.031,0.125,0.219,0.062,0.077,0.385,0.077,0.0,0.308,0.154,0.667,0.333,0.0,0.0,0.0,0.0,0.364,0.091,0.0,0.273,0.273,0.0,0.659,0.295,0.0,0.045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-23,0.071,0.071,0.143,0.286,0.357,0.071,0.2,0.2,0.0,0.2,0.4,0.0,0.056,0.222,0.0,0.056,0.611,0.056,0.444,0.0,0.0,0.222,0.222,0.111,0.2,0.0,0.2,0.0,0.2,0.4,0.579,0.158,0.105,0.105,0.0,0.053,0.667,0.333,0.0,0.0,0.0,0.0,0.263,0.421,0.053,0.105,0.105,0.053,0.222,0.111,0.0,0.444,0.222,0.0,0.095,0.19,0.048,0.381,0.286,0.0,0.071,0.0,0.0,0.143,0.214,0.571,0.0,0.0,0.0,0.0,1.0,0.0,0.615,0.154,0.0,0.0,0.154,0.077,0.0,0.036,0.0,0.429,0.393,0.143,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.667,0.167,0.0,0.056,0.056,0.056,0.5,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.438,0.125,0.0,0.125,0.25,0.062,0.1,0.4,0.0,0.3,0.0,0.2,0.462,0.308,0.154,0.0,0.077,0.0,0.125,0.25,0.125,0.5,0.0,0.0,0.476,0.19,0.19,0.048,0.048,0.048,0.5,0.5,0.0,0.0,0.0,0.0
2018-06-13,0.5,0.143,0.0,0.286,0.0,0.071,0.375,0.0,0.062,0.125,0.25,0.188,0.294,0.294,0.059,0.118,0.235,0.0,0.444,0.111,0.0,0.0,0.444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.042,0.125,0.083,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.381,0.19,0.0,0.048,0.381,0.0,0.158,0.158,0.0,0.263,0.421,0.0,0.133,0.267,0.067,0.333,0.133,0.067,0.6,0.2,0.067,0.0,0.133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.1,0.0,0.5,0.25,0.0,0.125,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.143,0.0,0.114,0.343,0.0,0.25,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.381,0.381,0.0,0.143,0.048,0.048,0.167,0.0,0.333,0.0,0.333,0.167,0.125,0.125,0.375,0.125,0.125,0.125,0.333,0.067,0.0,0.133,0.4,0.067,0.478,0.174,0.043,0.174,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,0.294,0.176,0.0,0.176,0.353,0.0,0.259,0.111,0.074,0.111,0.37,0.074,0.154,0.385,0.077,0.231,0.154,0.0,0.333,0.0,0.0,0.444,0.222,0.0,0.286,0.143,0.143,0.286,0.0,0.143,0.15,0.35,0.0,0.2,0.3,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.312,0.125,0.0,0.062,0.312,0.188,0.1,0.0,0.0,0.4,0.4,0.1,0.154,0.231,0.077,0.231,0.231,0.077,0.2,0.1,0.0,0.25,0.2,0.25,0.583,0.167,0.0,0.083,0.167,0.0,0.476,0.238,0.048,0.238,0.0,0.0,0.136,0.182,0.0,0.182,0.409,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.5,0.167,0.083,0.167,0.0,0.083,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.444,0.222,0.0,0.056,0.278,0.0,0.143,0.286,0.143,0.0,0.143,0.286,0.333,0.333,0.167,0.0,0.167,0.0,0.0,0.0,0.167,0.667,0.0,0.167,0.476,0.286,0.0,0.048,0.048,0.143,0.0,0.25,0.0,0.5,0.25,0.0
2018-07-04,0.125,0.125,0.0,0.25,0.5,0.0,0.111,0.0,0.0,0.333,0.333,0.222,0.231,0.077,0.0,0.231,0.231,0.231,0.417,0.417,0.083,0.083,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.286,0.0,0.214,0.429,0.071,0.667,0.333,0.0,0.0,0.0,0.0,0.214,0.286,0.143,0.214,0.143,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.214,0.214,0.071,0.071,0.357,0.071,0.176,0.0,0.0,0.353,0.235,0.235,0.0,1.0,0.0,0.0,0.0,0.0,0.273,0.318,0.0,0.045,0.182,0.182,0.308,0.0,0.154,0.231,0.308,0.0,0.333,0.0,0.333,0.0,0.333,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.143,0.286,0.143,0.143,0.143,0.143,0.667,0.333,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.476,0.095,0.0,0.048,0.238,0.143,0.133,0.133,0.267,0.267,0.133,0.067,0.222,0.556,0.0,0.111,0.111,0.0,0.182,0.636,0.0,0.182,0.0,0.0,0.222,0.278,0.111,0.222,0.167,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-07-12,0.261,0.087,0.13,0.13,0.391,0.0,0.444,0.111,0.0,0.056,0.333,0.056,0.2,0.2,0.1,0.3,0.1,0.1,0.286,0.143,0.0,0.286,0.143,0.143,0.4,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.235,0.059,0.0,0.0,0.059,0.0,0.0,0.25,0.5,0.25,0.0,0.278,0.278,0.0,0.167,0.278,0.0,0.294,0.118,0.118,0.176,0.059,0.235,0.0,0.0,1.0,0.0,0.0,0.0,0.167,0.167,0.083,0.167,0.25,0.167,0.5,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,0.0,0.083,0.167,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.471,0.059,0.059,0.059,0.176,0.176,0.286,0.0,0.429,0.0,0.286,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.333,0.111,0.0,0.333,0.111,0.111,0.417,0.125,0.083,0.167,0.208,0.0,0.333,0.0,0.0,0.667,0.0,0.0
2018-07-16,0.609,0.043,0.043,0.087,0.217,0.0,0.167,0.056,0.0,0.333,0.278,0.167,0.222,0.333,0.0,0.222,0.222,0.0,0.286,0.571,0.0,0.0,0.143,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.438,0.375,0.0,0.062,0.125,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.167,0.25,0.0,0.25,0.333,0.0,0.182,0.0,0.0,0.273,0.455,0.091,0.44,0.12,0.04,0.2,0.12,0.08,0.0,0.167,0.5,0.167,0.0,0.167,0.0,0.0,0.0,1.0,0.0,0.0,0.467,0.133,0.0,0.067,0.333,0.0,0.222,0.111,0.111,0.111,0.444,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.333,0.167,0.167,0.167,0.167,0.0,0.273,0.091,0.0,0.0,0.636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.353,0.471,0.118,0.0,0.0,0.059,0.0,0.25,0.25,0.083,0.25,0.167,0.286,0.571,0.143,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.391,0.174,0.043,0.13,0.217,0.043,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-07,0.143,0.057,0.029,0.4,0.257,0.114,0.318,0.045,0.091,0.182,0.318,0.045,0.286,0.286,0.0,0.143,0.286,0.0,0.333,0.333,0.222,0.111,0.0,0.0,0.286,0.429,0.143,0.143,0.0,0.0,0.182,0.409,0.0,0.182,0.091,0.136,0.5,0.333,0.0,0.167,0.0,0.0,0.136,0.364,0.0,0.182,0.136,0.182,0.429,0.143,0.0,0.286,0.143,0.0,0.65,0.15,0.05,0.05,0.1,0.0,0.357,0.071,0.0,0.429,0.0,0.143,0.667,0.333,0.0,0.0,0.0,0.0,0.455,0.364,0.0,0.0,0.182,0.0,0.417,0.167,0.083,0.083,0.167,0.083,0.75,0.25,0.0,0.0,0.0,0.0,0.143,0.143,0.0,0.143,0.571,0.0,0.488,0.268,0.024,0.098,0.098,0.024,0.667,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.776,0.138,0.017,0.034,0.034,0.0,0.2,0.1,0.3,0.0,0.2,0.2,0.4,0.3,0.1,0.2,0.0,0.0,0.667,0.0,0.0,0.167,0.167,0.0,0.258,0.387,0.161,0.097,0.065,0.032,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.25,0.25,0.0,0.3,0.15,0.05,0.368,0.158,0.0,0.263,0.211,0.0,0.231,0.308,0.0,0.154,0.308,0.0,0.333,0.417,0.083,0.167,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.1,0.4,0.35,0.1,0.1,0.0,0.05,0.667,0.0,0.0,0.0,0.333,0.0,0.368,0.158,0.0,0.158,0.158,0.158,0.0,0.167,0.0,0.333,0.333,0.167,0.438,0.062,0.188,0.125,0.188,0.0,0.4,0.0,0.067,0.267,0.133,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.533,0.167,0.0,0.133,0.133,0.033,0.562,0.25,0.0,0.062,0.062,0.062,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.324,0.265,0.0,0.059,0.324,0.029,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.76,0.12,0.04,0.0,0.08,0.0,0.0,0.1,0.5,0.2,0.2,0.0,0.091,0.818,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.379,0.207,0.034,0.103,0.172,0.103,0.667,0.0,0.0,0.333,0.0,0.0
2018-08-27,0.217,0.0,0.043,0.478,0.217,0.043,0.25,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.5,0.0,0.0,0.2,0.0,0.333,0.0,0.333,0.0,0.333,0.0,0.273,0.182,0.0,0.455,0.091,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.083,0.167,0.167,0.167,0.333,0.083,0.0,0.0,0.0,0.167,0.833,0.0,0.333,0.067,0.067,0.133,0.4,0.0,0.25,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.3,0.3,0.1,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.417,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.538,0.269,0.038,0.038,0.115,0.0,0.0,0.333,0.167,0.167,0.333,0.0,0.286,0.571,0.0,0.0,0.143,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.346,0.269,0.192,0.154,0.038,0.0,0.333,0.333,0.0,0.0,0.333,0.0
2018-08-30,0.179,0.103,0.205,0.41,0.051,0.051,0.176,0.176,0.059,0.412,0.176,0.0,0.083,0.167,0.167,0.083,0.333,0.167,0.333,0.0,0.0,0.25,0.083,0.333,0.167,0.167,0.0,0.0,0.333,0.333,0.385,0.0,0.038,0.269,0.308,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.176,0.176,0.0,0.294,0.294,0.059,0.143,0.0,0.0,0.286,0.571,0.0,0.1,0.1,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.111,0.056,0.222,0.389,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.333,0.111,0.333,0.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.0,0.167,0.25,0.0,0.111,0.333,0.0,0.222,0.222,0.111,0.5,0.0,0.25,0.25,0.0,0.0,0.4,0.2,0.0,0.1,0.3,0.0,0.125,0.0,0.0,0.125,0.625,0.125,0.6,0.0,0.0,0.2,0.2,0.0,0.111,0.111,0.0,0.0,0.556,0.222,0.375,0.25,0.031,0.156,0.062,0.125,0.0,0.0,0.5,0.0,0.5,0.0
2018-09-26,0.407,0.074,0.074,0.185,0.185,0.074,0.444,0.111,0.0,0.222,0.167,0.056,0.222,0.0,0.0,0.222,0.556,0.0,0.706,0.118,0.0,0.0,0.176,0.0,0.0,0.0,0.333,0.167,0.167,0.333,0.077,0.154,0.115,0.192,0.192,0.269,1.0,0.0,0.0,0.0,0.0,0.0,0.158,0.105,0.158,0.316,0.211,0.053,0.167,0.0,0.0,0.25,0.583,0.0,0.105,0.316,0.053,0.263,0.211,0.053,0.0,0.042,0.083,0.625,0.083,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.333,0.25,0.083,0.0,0.333,0.0,0.083,0.083,0.083,0.417,0.25,0.083,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.158,0.263,0.0,0.263,0.158,0.158,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.484,0.258,0.0,0.032,0.226,0.0,0.143,0.429,0.143,0.143,0.143,0.0,0.571,0.0,0.0,0.143,0.286,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.448,0.172,0.172,0.069,0.103,0.034,0.0,0.0,0.0,0.333,0.667,0.0
2018-10-08,0.08,0.06,0.02,0.34,0.46,0.04,0.294,0.235,0.0,0.176,0.176,0.118,0.3,0.1,0.0,0.1,0.4,0.1,0.875,0.0,0.0,0.125,0.0,0.0,0.182,0.182,0.182,0.273,0.091,0.091,0.333,0.067,0.267,0.067,0.267,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.429,0.143,0.143,0.036,0.214,0.036,0.1,0.1,0.0,0.35,0.45,0.0,0.35,0.2,0.05,0.15,0.15,0.1,0.241,0.069,0.138,0.241,0.069,0.241,0.667,0.333,0.0,0.0,0.0,0.0,0.381,0.333,0.0,0.095,0.143,0.048,0.471,0.0,0.0,0.235,0.176,0.118,0.4,0.2,0.0,0.0,0.0,0.4,0.333,0.333,0.083,0.167,0.083,0.0,0.296,0.259,0.0,0.222,0.222,0.0,0.0,0.571,0.0,0.0,0.429,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.5,0.333,0.0,0.033,0.067,0.067,0.2,0.4,0.0,0.0,0.4,0.0,0.533,0.4,0.0,0.0,0.067,0.0,0.571,0.143,0.0,0.143,0.143,0.0,0.44,0.4,0.02,0.02,0.1,0.02,0.0,0.0,0.4,0.4,0.2,0.0
2018-11-22,0.222,0.333,0.167,0.167,0.056,0.056,0.318,0.136,0.0,0.273,0.227,0.045,0.0,0.5,0.0,0.3,0.2,0.0,0.412,0.118,0.0,0.294,0.176,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.158,0.368,0.053,0.105,0.316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.111,0.111,0.333,0.111,0.0,0.25,0.083,0.0,0.333,0.333,0.0,0.25,0.188,0.125,0.25,0.188,0.0,0.125,0.042,0.083,0.292,0.125,0.333,0.0,0.5,0.0,0.0,0.5,0.0,0.238,0.048,0.0,0.238,0.333,0.143,0.4,0.1,0.0,0.4,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.143,0.0,0.667,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.524,0.238,0.095,0.0,0.095,0.048,0.158,0.211,0.105,0.158,0.263,0.105,0.0,0.6,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.3,0.1,0.1,0.5,0.222,0.111,0.056,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,0.263,0.474,0.105,0.0,0.158,0.0,0.286,0.048,0.048,0.333,0.286,0.0,0.273,0.091,0.0,0.091,0.545,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.333,0.333,0.0,0.167,0.167,0.0,0.48,0.24,0.04,0.08,0.08,0.08,0.167,0.833,0.0,0.0,0.0,0.0,0.241,0.069,0.0,0.31,0.207,0.172,0.105,0.0,0.0,0.579,0.316,0.0,0.385,0.385,0.0,0.0,0.231,0.0,0.059,0.0,0.059,0.412,0.235,0.235,0.6,0.0,0.0,0.0,0.4,0.0,0.5,0.133,0.033,0.2,0.1,0.033,0.188,0.125,0.188,0.125,0.25,0.125,0.333,0.0,0.333,0.333,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.217,0.13,0.0,0.391,0.261,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.545,0.273,0.0,0.091,0.091,0.0,0.238,0.095,0.333,0.048,0.095,0.19,0.375,0.5,0.0,0.125,0.0,0.0,0.562,0.0,0.0,0.25,0.125,0.062,0.333,0.148,0.074,0.259,0.185,0.0,0.6,0.0,0.0,0.0,0.0,0.4
2018-12-26,0.0,0.167,0.083,0.333,0.333,0.083,0.385,0.154,0.308,0.077,0.0,0.077,0.333,0.167,0.0,0.083,0.417,0.0,0.667,0.083,0.083,0.083,0.083,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.458,0.208,0.0,0.0,0.208,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.0,0.091,0.0,0.091,0.375,0.375,0.0,0.25,0.0,0.0,0.462,0.077,0.077,0.154,0.192,0.038,0.0,0.25,0.125,0.375,0.0,0.25,0.6,0.2,0.0,0.0,0.2,0.0,0.208,0.125,0.0,0.333,0.292,0.042,0.722,0.056,0.0,0.111,0.111,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.312,0.125,0.062,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.3,0.333,0.333,0.333,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.125,0.125,0.217,0.217,0.0,0.087,0.391,0.087,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.182,0.182,0.091,0.0,0.545,0.0,0.471,0.176,0.118,0.176,0.059,0.0,0.167,0.333,0.0,0.083,0.333,0.083,0.25,0.375,0.0,0.125,0.25,0.0,0.333,0.222,0.333,0.0,0.0,0.111,0.111,0.278,0.0,0.389,0.111,0.111,0.714,0.0,0.0,0.0,0.286,0.0,0.545,0.091,0.182,0.0,0.182,0.0,0.2,0.1,0.0,0.4,0.3,0.0,0.286,0.333,0.095,0.143,0.095,0.048,0.118,0.176,0.176,0.118,0.294,0.118,0.833,0.0,0.0,0.0,0.167,0.0,0.375,0.188,0.0,0.25,0.062,0.125,0.364,0.455,0.0,0.0,0.091,0.091,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.222,0.333,0.111,0.222,0.056,0.056,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.235,0.529,0.118,0.059,0.059,0.0,0.556,0.222,0.0,0.222,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.231,0.154,0.077,0.231,0.231,0.077,0.5,0.094,0.125,0.156,0.125,0.0,0.75,0.25,0.0,0.0,0.0,0.0
2019-01-02,0.375,0.125,0.125,0.125,0.188,0.062,0.091,0.091,0.0,0.091,0.545,0.182,0.182,0.273,0.0,0.182,0.273,0.091,0.444,0.333,0.0,0.111,0.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.444,0.222,0.0,0.056,0.278,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.242,0.273,0.03,0.091,0.333,0.03,0.0,0.0,0.0,0.714,0.286,0.0,0.118,0.294,0.294,0.118,0.176,0.0,0.148,0.074,0.074,0.259,0.222,0.222,0.333,0.0,0.667,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.643,0.286,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.455,0.273,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.316,0.158,0.105,0.105,0.105,0.0,0.0,0.167,0.167,0.5,0.167,0.8,0.0,0.0,0.0,0.2,0.0,0.286,0.071,0.0,0.143,0.5,0.0,0.207,0.172,0.138,0.241,0.069,0.172,0.5,0.5,0.0,0.0,0.0,0.0
